gpsWeek	gpsTow	day	mon	year	hour	min	sec	ecef_x_m	ecef_y_m	ecef_z_m	enlem_deg	boylam_deg	irtifa_m_msl	irtifa_m_ell
2169	471819.998000	6	8	2021	11	3	39	4208120.581000	2335564.283000	4171658.932000	41.108728	29.030872	160.791000	198.173000
2169	471820.998000	6	8	2021	11	3	40	4208120.477000	2335564.310000	4171658.710000	41.108727	29.030873	160.653000	198.035000
2169	471821.998000	6	8	2021	11	3	41	4208120.489000	2335564.427000	4171658.491000	41.108725	29.030874	160.507000	197.889000
2169	471822.998000	6	8	2021	11	3	42	4208120.423000	2335564.417000	4171658.300000	41.108724	29.030874	160.371000	197.744000
2169	471823.998000	6	8	2021	11	3	43	4208120.381000	2335564.462000	4171658.105000	41.108722	29.030875	160.201000	197.574000
2169	471824.998000	6	8	2021	11	3	44	4208120.390000	2335564.533000	4171657.795000	41.108721	29.030876	159.999000	197.381000
2169	471825.998000	6	8	2021	11	3	45	4208120.328000	2335564.558000	4171657.577000	41.108720	29.030876	159.849000	197.222000
2169	471826.998000	6	8	2021	11	3	46	4208120.237000	2335564.555000	4171657.460000	41.108719	29.030877	159.686000	197.067000
2169	471827.998000	6	8	2021	11	3	47	4208120.147000	2335564.542000	4171657.257000	41.108718	29.030877	159.491000	196.873000
2169	471828.998000	6	8	2021	11	3	48	4208120.068000	2335564.583000	4171657.016000	41.108717	29.030878	159.330000	196.711000
2169	471829.998000	6	8	2021	11	3	49	4208120.056000	2335564.619000	4171656.744000	41.108715	29.030878	159.152000	196.525000
2169	471830.998000	6	8	2021	11	3	50	4208120.003000	2335564.652000	4171656.637000	41.108714	29.030879	159.002000	196.384000
2169	471831.998000	6	8	2021	11	3	51	4208119.933000	2335564.657000	4171656.508000	41.108714	29.030879	158.879000	196.261000
2169	471832.998000	6	8	2021	11	3	52	4208119.839000	2335564.617000	4171656.351000	41.108713	29.030880	158.752000	196.125000
2169	471833.998000	6	8	2021	11	3	53	4208119.795000	2335564.673000	4171656.095000	41.108712	29.030880	158.589000	195.971000
2169	471834.998000	6	8	2021	11	3	54	4208119.738000	2335564.769000	4171655.829000	41.108710	29.030881	158.368000	195.750000
2169	471835.998000	6	8	2021	11	3	55	4208119.611000	2335564.706000	4171655.666000	41.108709	29.030882	158.172000	195.554000
2169	471836.998000	6	8	2021	11	3	56	4208119.579000	2335564.757000	4171655.460000	41.108708	29.030883	158.007000	195.380000
2169	471837.998000	6	8	2021	11	3	57	4208119.432000	2335564.717000	4171655.306000	41.108708	29.030883	157.831000	195.213000
2169	471838.998000	6	8	2021	11	3	58	4208119.424000	2335564.737000	4171655.064000	41.108707	29.030883	157.658000	195.040000
2169	471839.998000	6	8	2021	11	3	59	4208119.326000	2335564.728000	4171655.007000	41.108707	29.030884	157.547000	194.920000
2169	471840.998000	6	8	2021	11	4	0	4208119.283000	2335564.684000	4171654.969000	41.108707	29.030884	157.472000	194.845000
2169	471841.998000	6	8	2021	11	4	1	4208119.143000	2335564.618000	4171654.940000	41.108707	29.030884	157.371000	194.744000
2169	471842.998000	6	8	2021	11	4	2	4208119.072000	2335564.586000	4171654.983000	41.108708	29.030883	157.293000	194.675000
2169	471843.998000	6	8	2021	11	4	3	4208118.954000	2335564.517000	4171654.909000	41.108709	29.030883	157.211000	194.584000
2169	471844.998000	6	8	2021	11	4	4	4208118.872000	2335564.403000	4171654.952000	41.108709	29.030883	157.108000	194.490000
2169	471845.998000	6	8	2021	11	4	5	4208118.845000	2335564.376000	4171654.955000	41.108710	29.030883	157.053000	194.435000
2169	471846.998000	6	8	2021	11	4	6	4208118.699000	2335564.279000	4171654.889000	41.108710	29.030882	156.904000	194.286000
2169	471847.998000	6	8	2021	11	4	7	4208118.682000	2335564.173000	4171654.888000	41.108710	29.030882	156.809000	194.191000
2169	471848.998000	6	8	2021	11	4	8	4208118.527000	2335564.184000	4171654.810000	41.108711	29.030882	156.728000	194.101000
2169	471849.998000	6	8	2021	11	4	9	4208118.511000	2335564.068000	4171654.835000	41.108712	29.030882	156.674000	194.056000
2169	471850.998000	6	8	2021	11	4	10	4208118.420000	2335563.996000	4171654.806000	41.108712	29.030881	156.589000	193.961000
2169	471851.998000	6	8	2021	11	4	11	4208118.386000	2335563.908000	4171654.808000	41.108713	29.030881	156.515000	193.888000
2169	471852.998000	6	8	2021	11	4	12	4208118.315000	2335563.915000	4171654.861000	41.108713	29.030881	156.439000	193.821000
2169	471853.998000	6	8	2021	11	4	13	4208118.235000	2335563.819000	4171654.885000	41.108714	29.030881	156.396000	193.769000
2169	471854.998000	6	8	2021	11	4	14	4208118.114000	2335563.747000	4171654.858000	41.108715	29.030880	156.303000	193.685000
2169	471855.998000	6	8	2021	11	4	15	4208118.045000	2335563.616000	4171655.001000	41.108716	29.030880	156.304000	193.686000
2169	471856.998000	6	8	2021	11	4	16	4208117.987000	2335563.573000	4171655.078000	41.108718	29.030879	156.299000	193.681000
2169	471857.998000	6	8	2021	11	4	17	4208117.850000	2335563.412000	4171655.226000	41.108719	29.030879	156.276000	193.658000
2169	471858.998000	6	8	2021	11	4	18	4208117.798000	2335563.413000	4171655.266000	41.108720	29.030878	156.229000	193.602000
2169	471859.998000	6	8	2021	11	4	19	4208117.771000	2335563.250000	4171655.286000	41.108721	29.030878	156.158000	193.531000
2169	471860.998000	6	8	2021	11	4	20	4208117.627000	2335563.188000	4171655.264000	41.108721	29.030878	156.045000	193.418000
2169	471861.998000	6	8	2021	11	4	21	4208117.540000	2335563.113000	4171655.285000	41.108722	29.030877	155.952000	193.334000
2169	471862.998000	6	8	2021	11	4	22	4208117.416000	2335563.116000	4171655.196000	41.108722	29.030877	155.849000	193.222000
2169	471863.998000	6	8	2021	11	4	23	4208117.387000	2335563.076000	4171655.185000	41.108723	29.030877	155.741000	193.123000
2169	471864.998000	6	8	2021	11	4	24	4208117.309000	2335563.003000	4171655.175000	41.108723	29.030877	155.639000	193.021000
2169	471865.998000	6	8	2021	11	4	25	4208117.160000	2335562.905000	4171655.060000	41.108724	29.030877	155.518000	192.899000
2169	471866.998000	6	8	2021	11	4	26	4208117.088000	2335562.847000	4171655.006000	41.108724	29.030877	155.410000	192.792000
2169	471867.998000	6	8	2021	11	4	27	4208117.003000	2335562.849000	4171654.981000	41.108724	29.030877	155.299000	192.681000
2169	471868.998000	6	8	2021	11	4	28	4208116.904000	2335562.769000	4171655.011000	41.108725	29.030877	155.209000	192.591000
2169	471869.998000	6	8	2021	11	4	29	4208116.772000	2335562.764000	4171654.943000	41.108725	29.030878	155.119000	192.501000
2169	471870.998000	6	8	2021	11	4	30	4208116.679000	2335562.722000	4171654.999000	41.108726	29.030878	155.042000	192.415000
2169	471871.998000	6	8	2021	11	4	31	4208116.578000	2335562.624000	4171654.920000	41.108726	29.030878	154.960000	192.333000
2169	471872.998000	6	8	2021	11	4	32	4208116.543000	2335562.553000	4171654.870000	41.108727	29.030878	154.848000	192.230000
